cell,x,y,z,volume,initial,numerical,exact,error,absError
110,3.3333333333345989e-02,3.8333333333484371e-01,5.0000000000000010e-02,3.1250000000131589e-05,0.0000000000000000e+00,3.5708080109280421e-01,3.5640477241662677e-01,6.7602867617744256e-04,6.7602867617744256e-04
111,4.1666666666683762e-02,3.9166666666818778e-01,5.0000000000000010e-02,3.1250000000131128e-05,0.0000000000000000e+00,3.3132979492422321e-01,3.3095109527418470e-01,3.7869965003850536e-04,3.7869965003850536e-04
112,4.1666666666688917e-02,4.0833333333491800e-01,5.0000000000000003e-02,3.1250000000130708e-05,0.0000000000000000e+00,2.8145823077853083e-01,2.8158555405328045e-01,-1.2732327474962446e-04,1.2732327474962446e-04
113,3.3333333333353650e-02,4.1666666666830671e-01,5.0000000000000003e-02,3.1250000000141313e-05,0.0000000000000000e+00,2.5697690076206908e-01,2.5740120728781435e-01,-4.2430652574526606e-04,4.2430652574526606e-04
114,3.3333333333356183e-02,4.3333333333503993e-01,5.0000000000000003e-02,3.1250000000141543e-05,0.0000000000000000e+00,2.0740776837822991e-01,2.0677272881608341e-01,6.3503956214649993e-04,6.3503956214649993e-04
115,4.1666666666696592e-02,4.4166666666838089e-01,5.0000000000000003e-02,3.1250000000140642e-05,0.0000000000000000e+00,1.8100282874290599e-01,1.8067647530369360e-01,3.2635343921239013e-04,3.2635343921239013e-04
116,4.1666666666701727e-02,4.5833333333511123e-01,5.0000000000000003e-02,3.1250000000141049e-05,0.0000000000000000e+00,1.2921038248834299e-01,1.2940952254576826e-01,-1.9914005742527330e-04,1.9914005742527330e-04
117,3.3333333333363850e-02,4.6666666666850320e-01,5.0000000000000010e-02,3.1250000000151362e-05,0.0000000000000000e+00,1.0344820192952790e-01,1.0395584540317203e-01,-5.0764347364412599e-04,5.0764347364412599e-04
118,3.3333333333366369e-02,4.8333333333522932e-01,5.0000000000000003e-02,3.1250000000125023e-05,0.0000000000000000e+00,5.2627712660504193e-02,5.2049254392727264e-02,5.7845826777692955e-04,5.7845826777692955e-04
119,4.1666666666709387e-02,4.9166666666856063e-01,5.0000000000000003e-02,3.1250000000125287e-05,0.0000000000000000e+00,2.6219019792156090e-02,2.5953000880391243e-02,2.6601891176484746e-04,2.6601891176484746e-04
120,4.1666666666714543e-02,5.0833333333520525e-01,5.0000000000000003e-02,3.1249999999855009e-05,0.0000000000000000e+00,-2.6219019802012859e-02,-2.5953000892116589e-02,-2.6601890989626925e-04,2.6601890989626925e-04
121,3.3333333333374043e-02,5.1666666666851790e-01,5.0000000000000010e-02,3.1249999999853132e-05,0.0000000000000000e+00,-5.2627712670788467e-02,-5.2049254404418835e-02,-5.7845826636963166e-04,5.7845826636963166e-04
122,3.3333333333376541e-02,5.3333333333507982e-01,5.0000000000000003e-02,3.1249999999827409e-05,0.0000000000000000e+00,-1.0344820193926089e-01,-1.0395584541430482e-01,5.0764347504392293e-04,5.0764347504392293e-04
123,4.1666666666722189e-02,5.4166666666833296e-01,5.0000000000000003e-02,3.1249999999839647e-05,0.0000000000000000e+00,-1.2921038249724121e-01,-1.2940952255640292e-01,1.9914005916171762e-04,1.9914005916171762e-04
