cell,x,y,z,volume,numerical,exact,error,absError
98,3.3333333333299998e-02,2.3333333333400000e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.2384419508900004e-01,9.9452189536785751e-01,-4.7067770027885747e-01,4.7067770027885747e-01
99,4.1666666666600002e-02,2.4166666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,5.1847093194700000e-01,9.7814760073215068e-01,-4.5967666878515068e-01,4.5967666878515068e-01
100,4.1666666666699999e-02,2.5833333333399999e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.9507791455900002e-01,9.5105651629379429e-01,-4.5597860173479426e-01,4.5597860173479426e-01
101,3.3333333333299998e-02,2.6666666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.9507791455700001e-01,9.5105651629262900e-01,-4.5597860173562899e-01,4.5597860173562899e-01
102,3.3333333333299998e-02,2.8333333333400001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.8028238889699998e-01,9.1354545764098205e-01,-4.3326306874398207e-01,4.3326306874398207e-01
103,4.1666666666699999e-02,2.9166666666800001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.6246981811299998e-01,8.6602540378014525e-01,-4.0355558566714528e-01,4.0355558566714528e-01
104,4.1666666666699999e-02,3.0833333333500001e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.1572414443200001e-01,8.0901699436866892e-01,-3.9329284993666891e-01,3.9329284993666891e-01
105,3.3333333333299998e-02,3.1666666666799997e-01,5.0000000000000003e-02,3.1250000000099998e-05,4.1572414443099998e-01,8.0901699437014629e-01,-3.9329284993914632e-01,3.9329284993914632e-01
106,3.3333333333299998e-02,3.3333333333499998e-01,5.0000000000000003e-02,3.1250000000099998e-05,3.8970719615600002e-01,7.4314482547052696e-01,-3.5343762931452694e-01,3.5343762931452694e-01
107,4.1666666666699999e-02,3.4166666666800000e-01,5.0000000000000003e-02,3.1250000000099998e-05,3.6119893626400001e-01,6.6913060635247701e-01,-3.0793167008847699e-01,3.0793167008847699e-01
108,4.1666666666699999e-02,3.5833333333500000e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.9567639852799998e-01,5.8778525228383149e-01,-2.9210885375583151e-01,2.9210885375583151e-01
109,3.3333333333299998e-02,3.6666666666800002e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.9567639852799998e-01,5.8778525228586498e-01,-2.9210885375786499e-01,2.9210885375786499e-01
110,3.3333333333299998e-02,3.8333333333500003e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.6098474780600001e-01,4.9999999999111200e-01,-2.3901525218511199e-01,2.3901525218511199e-01
111,4.1666666666699999e-02,3.9166666666799999e-01,5.0000000000000003e-02,3.1250000000099998e-05,2.2457138591400000e-01,4.0673664306795426e-01,-1.8216525715395426e-01,1.8216525715395426e-01
112,4.1666666666699999e-02,4.0833333333499999e-01,5.0000000000000003e-02,3.1250000000099998e-05,1.4668578663800000e-01,3.0901699436478863e-01,-1.6233120772678863e-01,1.6233120772678863e-01
113,3.3333333333400002e-02,4.1666666666800001e-01,5.0000000000000003e-02,3.1250000000099998e-05,1.4668578663800000e-01,3.0901699436658109e-01,-1.6233120772858109e-01,1.6233120772858109e-01
114,3.3333333333400002e-02,4.3333333333500001e-01,5.0000000000000003e-02,3.1250000000099998e-05,1.0671529395300000e-01,2.0791169080710553e-01,-1.0119639685410553e-01,1.0119639685410553e-01
115,4.1666666666699999e-02,4.4166666666799997e-01,5.0000000000000003e-02,3.1250000000099998e-05,6.5961223629599997e-02,1.0452846325911382e-01,-3.8567239629513819e-02,3.8567239629513819e-02
116,4.1666666666699999e-02,4.5833333333499998e-01,5.0000000000000003e-02,3.1250000000099998e-05,-1.6663452068400000e-02,-1.0681601069353450e-11,-1.6663452057718398e-02,1.6663452057718398e-02
117,3.3333333333400002e-02,4.6666666666899997e-01,5.0000000000000003e-02,3.1250000000200002e-05,-1.6663452068100000e-02,-1.5079860603708472e-11,-1.6663452053020139e-02,1.6663452053020139e-02
118,3.3333333333400002e-02,4.8333333333500000e-01,5.0000000000000003e-02,3.1250000000099998e-05,-5.8000196402399999e-02,-1.0452846327848384e-01,4.6528266876083836e-02,4.6528266876083836e-02
119,4.1666666666699999e-02,4.9166666666900000e-01,5.0000000000000003e-02,3.1250000000099998e-05,-9.9105682803199993e-02,-2.0791169083230404e-01,1.0880600802910405e-01,1.0880600802910405e-01
120,4.1666666666699999e-02,5.0833333333499997e-01,5.0000000000000003e-02,3.1249999999900003e-05,-1.7838155598500000e-01,-3.0901699438510621e-01,1.3063543840010622e-01,1.3063543840010622e-01
121,3.3333333333400002e-02,5.1666666666899996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-1.7838155598399999e-01,-3.0901699438929092e-01,1.3063543840529093e-01,1.3063543840529093e-01
122,3.3333333333400002e-02,5.3333333333499999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-2.1703822342099999e-01,-4.0673664308575036e-01,1.8969841966475037e-01,1.8969841966475037e-01
123,4.1666666666699999e-02,5.4166666666800001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-2.5447143449199999e-01,-5.0000000000743627e-01,2.4552856551543628e-01,2.4552856551543628e-01
124,4.1666666666699999e-02,5.5833333333500001e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.2263843034299999e-01,-5.8778525230111467e-01,2.6514682195811468e-01,2.6514682195811468e-01
125,3.3333333333400002e-02,5.6666666666800003e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.2263843034299999e-01,-5.8778525229958989e-01,2.6514682195658990e-01,2.6514682195658990e-01
126,3.3333333333400002e-02,5.8333333333500004e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.5483103693700002e-01,-6.6913060636695243e-01,3.1429956942995241e-01,3.1429956942995241e-01
127,4.1666666666699999e-02,5.9166666666800005e-01,5.0000000000000003e-02,3.1249999999799999e-05,-3.8492774916599998e-01,-7.4314482548314098e-01,3.5821707631714100e-01,3.5821707631714100e-01
128,4.1666666666699999e-02,6.0833333333499995e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.3531320718599997e-01,-8.0901699438122587e-01,3.7370378719522590e-01,3.7370378719522590e-01
129,3.3333333333400002e-02,6.1666666666799996e-01,5.0000000000000003e-02,3.1249999999799999e-05,-4.3531320718599997e-01,-8.0901699438011809e-01,3.7370378719411812e-01,3.7370378719411812e-01
130,3.3333333333400002e-02,6.3333333333399999e-01,5.0000000000000003e-02,3.1249999999799999e-05,-4.5789051630499999e-01,-8.6602540378674309e-01,4.0813488748174309e-01,4.0813488748174309e-01
131,4.1666666666699999e-02,6.4166666666799999e-01,5.0000000000000003e-02,3.1249999999900003e-05,-4.7770465380299998e-01,-9.1354545764609407e-01,4.3584080384309409e-01,4.3584080384309409e-01
132,4.1666666666800002e-02,6.5833333333400001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.0537649430400000e-01,-9.5105651629670718e-01,4.4568002199270718e-01,4.4568002199270718e-01
133,3.3333333333400002e-02,6.6666666666800001e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.0537649430400000e-01,-9.5105651629787191e-01,4.4568002199387191e-01,4.4568002199387191e-01
134,3.3333333333400002e-02,6.8333333333400004e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.1612848162600000e-01,-9.7814760073476348e-01,4.6201911910876348e-01,4.6201911910876348e-01
135,4.1666666666800002e-02,6.9166666666700005e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2372049856100000e-01,-9.9452189536857993e-01,4.7080139680757993e-01,4.7080139680757993e-01
136,4.1666666666800002e-02,7.0833333333399995e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2597000899500002e-01,-1.0000000000000000e+00,4.7402999100499998e-01,4.7402999100499998e-01
137,3.3333333333400002e-02,7.1666666666699996e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2597000899599999e-01,-1.0000000000000000e+00,4.7402999100400001e-01,4.7402999100400001e-01
138,3.3333333333400002e-02,7.3333333333399997e-01,5.0000000000000003e-02,3.1249999999900003e-05,-5.2384419508799995e-01,-9.9452189536779168e-01,4.7067770027979172e-01,4.7067770027979172e-01
