i,j,x,y,numerical,exact,error,absError
24,23,6.1250000000000004e-01,5.8750000000000002e-01,4.3519784052400001e-01,9.5105651629515386e-01,-5.1585867577115385e-01,5.1585867577115385e-01
25,23,6.3749999999999996e-01,5.8750000000000002e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
26,23,6.6249999999999998e-01,5.8750000000000002e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
27,23,6.8750000000000000e-01,5.8750000000000002e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
28,23,7.1250000000000002e-01,5.8750000000000002e-01,4.2822959228700003e-01,9.5105651629515353e-01,-5.2282692400815356e-01,5.2282692400815356e-01
29,23,7.3750000000000004e-01,5.8750000000000002e-01,3.9933650313000002e-01,8.9100652418836734e-01,-4.9167002105836732e-01,4.9167002105836732e-01
30,23,7.6249999999999996e-01,5.8750000000000002e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
31,23,7.8749999999999998e-01,5.8750000000000002e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
32,23,8.1250000000000000e-01,5.8750000000000002e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
33,23,8.3750000000000002e-01,5.8750000000000002e-01,1.9603423317999999e-01,4.5399049973954625e-01,-2.5795626655954629e-01,2.5795626655954629e-01
34,23,8.6250000000000004e-01,5.8750000000000002e-01,1.2954925815300000e-01,3.0901699437494601e-01,-1.7946773622194601e-01,1.7946773622194601e-01
35,23,8.8749999999999996e-01,5.8750000000000002e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
36,23,9.1249999999999998e-01,5.8750000000000002e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
37,23,9.3750000000000000e-01,5.8750000000000002e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
38,23,9.6250000000000002e-01,5.8750000000000002e-01,-1.5099532103499999e-01,-3.0901699437494795e-01,1.5802167333994796e-01,1.5802167333994796e-01
39,23,9.8750000000000004e-01,5.8750000000000002e-01,-2.1612618525499999e-01,-4.5399049973954808e-01,2.3786431448454809e-01,2.3786431448454809e-01
0,24,1.2500000000000001e-02,6.1250000000000004e-01,-3.2894998276999998e-01,-7.0710678118654835e-01,3.7815679841654837e-01,3.7815679841654837e-01
1,24,3.7499999999999999e-02,6.1250000000000004e-01,-3.7386481973000002e-01,-8.0901699437494767e-01,4.3515217464494765e-01,4.3515217464494765e-01
2,24,6.2500000000000000e-02,6.1250000000000004e-01,-4.0957386404200002e-01,-8.9100652418836845e-01,4.8143266014636843e-01,4.8143266014636843e-01
3,24,8.7499999999999994e-02,6.1250000000000004e-01,-4.3519784052400001e-01,-9.5105651629515420e-01,5.1585867577115418e-01,5.1585867577115418e-01
4,24,1.1250000000000000e-01,6.1250000000000004e-01,-4.5010580183299997e-01,-9.8768834059513788e-01,5.3758253876213791e-01,5.3758253876213791e-01
5,24,1.3750000000000001e-01,6.1250000000000004e-01,-4.5393066448600000e-01,-1.0000000000000000e+00,5.4606933551400005e-01,5.4606933551400005e-01
6,24,1.6250000000000001e-01,6.1250000000000004e-01,-4.4657824766999998e-01,-9.8768834059513777e-01,5.4111009292513779e-01,5.4111009292513779e-01
7,24,1.8750000000000000e-01,6.1250000000000004e-01,-4.2822959228700003e-01,-9.5105651629515353e-01,5.2282692400815356e-01,5.2282692400815356e-01
8,24,2.1249999999999999e-01,6.1250000000000004e-01,-3.9933650313000002e-01,-8.9100652418836734e-01,4.9167002105836732e-01,4.9167002105836732e-01
9,24,2.3749999999999999e-01,6.1250000000000004e-01,-3.6061042394400000e-01,-8.0901699437494679e-01,4.4840657043094678e-01,4.4840657043094678e-01
10,24,2.6250000000000001e-01,6.1250000000000004e-01,-3.1300491932300001e-01,-7.0710678118654735e-01,3.9410186186354734e-01,3.9410186186354734e-01
11,24,2.8749999999999998e-01,6.1250000000000004e-01,-2.5769219478499999e-01,-5.8778525229247358e-01,3.3009305750747359e-01,3.3009305750747359e-01
12,24,3.1250000000000000e-01,6.1250000000000004e-01,-1.9603423317999999e-01,-4.5399049973954658e-01,2.5795626655954662e-01,2.5795626655954662e-01
13,24,3.3750000000000002e-01,6.1250000000000004e-01,-1.2954925815300000e-01,-3.0901699437494634e-01,1.7946773622194634e-01,1.7946773622194634e-01
14,24,3.6249999999999999e-01,6.1250000000000004e-01,-5.9874350441599999e-02,-1.5643446504022973e-01,9.6560114598629732e-02,9.6560114598629732e-02
15,24,3.8750000000000001e-01,6.1250000000000004e-01,1.1274862489400000e-02,2.4492935982947064e-16,1.1274862489399755e-02,1.1274862489399755e-02
16,24,4.1249999999999998e-01,6.1250000000000004e-01,8.2146450886899994e-02,1.5643446504023023e-01,-7.4288014153330237e-02,7.4288014153330237e-02
17,24,4.3750000000000000e-01,6.1250000000000004e-01,1.5099532103499999e-01,3.0901699437494762e-01,-1.5802167333994763e-01,1.5802167333994763e-01
18,24,4.6250000000000002e-01,6.1250000000000004e-01,2.1612618525499999e-01,4.5399049973954780e-01,-2.3786431448454781e-01,2.3786431448454781e-01
19,24,4.8749999999999999e-01,6.1250000000000004e-01,2.7593530551099998e-01,5.8778525229247403e-01,-3.1184994678147404e-01,3.1184994678147404e-01
20,24,5.1249999999999996e-01,6.1250000000000004e-01,3.2894998276999998e-01,7.0710678118654768e-01,-3.7815679841654770e-01,3.7815679841654770e-01
21,24,5.3749999999999998e-01,6.1250000000000004e-01,3.7386481973000002e-01,8.0901699437494701e-01,-4.3515217464494699e-01,4.3515217464494699e-01
22,24,5.6250000000000000e-01,6.1250000000000004e-01,4.0957386404200002e-01,8.9100652418836801e-01,-4.8143266014636799e-01,4.8143266014636799e-01
23,24,5.8750000000000002e-01,6.1250000000000004e-01,4.3519784052400001e-01,9.5105651629515386e-01,-5.1585867577115385e-01,5.1585867577115385e-01
24,24,6.1250000000000004e-01,6.1250000000000004e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
25,24,6.3749999999999996e-01,6.1250000000000004e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
26,24,6.6249999999999998e-01,6.1250000000000004e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
27,24,6.8750000000000000e-01,6.1250000000000004e-01,4.2822959228700003e-01,9.5105651629515353e-01,-5.2282692400815356e-01,5.2282692400815356e-01
28,24,7.1250000000000002e-01,6.1250000000000004e-01,3.9933650313000002e-01,8.9100652418836734e-01,-4.9167002105836732e-01,4.9167002105836732e-01
29,24,7.3750000000000004e-01,6.1250000000000004e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
30,24,7.6249999999999996e-01,6.1250000000000004e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
31,24,7.8749999999999998e-01,6.1250000000000004e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
32,24,8.1250000000000000e-01,6.1250000000000004e-01,1.9603423317999999e-01,4.5399049973954625e-01,-2.5795626655954629e-01,2.5795626655954629e-01
33,24,8.3750000000000002e-01,6.1250000000000004e-01,1.2954925815300000e-01,3.0901699437494601e-01,-1.7946773622194601e-01,1.7946773622194601e-01
34,24,8.6250000000000004e-01,6.1250000000000004e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
35,24,8.8749999999999996e-01,6.1250000000000004e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
36,24,9.1249999999999998e-01,6.1250000000000004e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
37,24,9.3750000000000000e-01,6.1250000000000004e-01,-1.5099532103499999e-01,-3.0901699437494795e-01,1.5802167333994796e-01,1.5802167333994796e-01
38,24,9.6250000000000002e-01,6.1250000000000004e-01,-2.1612618525499999e-01,-4.5399049973954808e-01,2.3786431448454809e-01,2.3786431448454809e-01
39,24,9.8750000000000004e-01,6.1250000000000004e-01,-2.7593530551099998e-01,-5.8778525229247358e-01,3.1184994678147360e-01,3.1184994678147360e-01
0,25,1.2500000000000001e-02,6.3749999999999996e-01,-3.7386481973000002e-01,-8.0901699437494767e-01,4.3515217464494765e-01,4.3515217464494765e-01
1,25,3.7499999999999999e-02,6.3749999999999996e-01,-4.0957386404200002e-01,-8.9100652418836757e-01,4.8143266014636754e-01,4.8143266014636754e-01
2,25,6.2500000000000000e-02,6.3749999999999996e-01,-4.3519784052400001e-01,-9.5105651629515364e-01,5.1585867577115363e-01,5.1585867577115363e-01
3,25,8.7499999999999994e-02,6.3749999999999996e-01,-4.5010580183299997e-01,-9.8768834059513788e-01,5.3758253876213791e-01,5.3758253876213791e-01
4,25,1.1250000000000000e-01,6.3749999999999996e-01,-4.5393066448600000e-01,-1.0000000000000000e+00,5.4606933551400005e-01,5.4606933551400005e-01
5,25,1.3750000000000001e-01,6.3749999999999996e-01,-4.4657824766999998e-01,-9.8768834059513777e-01,5.4111009292513779e-01,5.4111009292513779e-01
6,25,1.6250000000000001e-01,6.3749999999999996e-01,-4.2822959228700003e-01,-9.5105651629515375e-01,5.2282692400815378e-01,5.2282692400815378e-01
7,25,1.8750000000000000e-01,6.3749999999999996e-01,-3.9933650313000002e-01,-8.9100652418836768e-01,4.9167002105836766e-01,4.9167002105836766e-01
8,25,2.1249999999999999e-01,6.3749999999999996e-01,-3.6061042394400000e-01,-8.0901699437494679e-01,4.4840657043094678e-01,4.4840657043094678e-01
9,25,2.3749999999999999e-01,6.3749999999999996e-01,-3.1300491932300001e-01,-7.0710678118654735e-01,3.9410186186354734e-01,3.9410186186354734e-01
10,25,2.6250000000000001e-01,6.3749999999999996e-01,-2.5769219478499999e-01,-5.8778525229247358e-01,3.3009305750747359e-01,3.3009305750747359e-01
11,25,2.8749999999999998e-01,6.3749999999999996e-01,-1.9603423317999999e-01,-4.5399049973954736e-01,2.5795626655954740e-01,2.5795626655954740e-01
12,25,3.1250000000000000e-01,6.3749999999999996e-01,-1.2954925815300000e-01,-3.0901699437494717e-01,1.7946773622194717e-01,1.7946773622194717e-01
13,25,3.3750000000000002e-01,6.3749999999999996e-01,-5.9874350441599999e-02,-1.5643446504022973e-01,9.6560114598629732e-02,9.6560114598629732e-02
14,25,3.6249999999999999e-01,6.3749999999999996e-01,1.1274862489400000e-02,2.4492935982947064e-16,1.1274862489399755e-02,1.1274862489399755e-02
15,25,3.8750000000000001e-01,6.3749999999999996e-01,8.2146450886899994e-02,1.5643446504023023e-01,-7.4288014153330237e-02,7.4288014153330237e-02
16,25,4.1249999999999998e-01,6.3749999999999996e-01,1.5099532103499999e-01,3.0901699437494679e-01,-1.5802167333994679e-01,1.5802167333994679e-01
17,25,4.3750000000000000e-01,6.3749999999999996e-01,2.1612618525499999e-01,4.5399049973954697e-01,-2.3786431448454698e-01,2.3786431448454698e-01
18,25,4.6250000000000002e-01,6.3749999999999996e-01,2.7593530551099998e-01,5.8778525229247403e-01,-3.1184994678147404e-01,3.1184994678147404e-01
19,25,4.8749999999999999e-01,6.3749999999999996e-01,3.2894998276999998e-01,7.0710678118654768e-01,-3.7815679841654770e-01,3.7815679841654770e-01
20,25,5.1249999999999996e-01,6.3749999999999996e-01,3.7386481973000002e-01,8.0901699437494701e-01,-4.3515217464494699e-01,4.3515217464494699e-01
21,25,5.3749999999999998e-01,6.3749999999999996e-01,4.0957386404200002e-01,8.9100652418836757e-01,-4.8143266014636754e-01,4.8143266014636754e-01
22,25,5.6250000000000000e-01,6.3749999999999996e-01,4.3519784052400001e-01,9.5105651629515364e-01,-5.1585867577115363e-01,5.1585867577115363e-01
23,25,5.8750000000000002e-01,6.3749999999999996e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
24,25,6.1250000000000004e-01,6.3749999999999996e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
25,25,6.3749999999999996e-01,6.3749999999999996e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
26,25,6.6249999999999998e-01,6.3749999999999996e-01,4.2822959228700003e-01,9.5105651629515375e-01,-5.2282692400815378e-01,5.2282692400815378e-01
27,25,6.8750000000000000e-01,6.3749999999999996e-01,3.9933650313000002e-01,8.9100652418836779e-01,-4.9167002105836777e-01,4.9167002105836777e-01
28,25,7.1250000000000002e-01,6.3749999999999996e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
29,25,7.3750000000000004e-01,6.3749999999999996e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
30,25,7.6249999999999996e-01,6.3749999999999996e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
31,25,7.8749999999999998e-01,6.3749999999999996e-01,1.9603423317999999e-01,4.5399049973954786e-01,-2.5795626655954784e-01,2.5795626655954784e-01
32,25,8.1250000000000000e-01,6.3749999999999996e-01,1.2954925815300000e-01,3.0901699437494773e-01,-1.7946773622194773e-01,1.7946773622194773e-01
33,25,8.3750000000000002e-01,6.3749999999999996e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
34,25,8.6250000000000004e-01,6.3749999999999996e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
35,25,8.8749999999999996e-01,6.3749999999999996e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
36,25,9.1249999999999998e-01,6.3749999999999996e-01,-1.5099532103499999e-01,-3.0901699437494629e-01,1.5802167333994629e-01,1.5802167333994629e-01
37,25,9.3750000000000000e-01,6.3749999999999996e-01,-2.1612618525499999e-01,-4.5399049973954647e-01,2.3786431448454648e-01,2.3786431448454648e-01
38,25,9.6250000000000002e-01,6.3749999999999996e-01,-2.7593530551099998e-01,-5.8778525229247358e-01,3.1184994678147360e-01,3.1184994678147360e-01
39,25,9.8750000000000004e-01,6.3749999999999996e-01,-3.2894998276999998e-01,-7.0710678118654757e-01,3.7815679841654759e-01,3.7815679841654759e-01
0,26,1.2500000000000001e-02,6.6249999999999998e-01,-4.0957386404200002e-01,-8.9100652418836757e-01,4.8143266014636754e-01,4.8143266014636754e-01
1,26,3.7499999999999999e-02,6.6249999999999998e-01,-4.3519784052400001e-01,-9.5105651629515364e-01,5.1585867577115363e-01,5.1585867577115363e-01
2,26,6.2500000000000000e-02,6.6249999999999998e-01,-4.5010580183299997e-01,-9.8768834059513788e-01,5.3758253876213791e-01,5.3758253876213791e-01
3,26,8.7499999999999994e-02,6.6249999999999998e-01,-4.5393066448600000e-01,-1.0000000000000000e+00,5.4606933551400005e-01,5.4606933551400005e-01
4,26,1.1250000000000000e-01,6.6249999999999998e-01,-4.4657824766999998e-01,-9.8768834059513777e-01,5.4111009292513779e-01,5.4111009292513779e-01
5,26,1.3750000000000001e-01,6.6249999999999998e-01,-4.2822959228700003e-01,-9.5105651629515353e-01,5.2282692400815356e-01,5.2282692400815356e-01
6,26,1.6250000000000001e-01,6.6249999999999998e-01,-3.9933650313000002e-01,-8.9100652418836768e-01,4.9167002105836766e-01,4.9167002105836766e-01
7,26,1.8750000000000000e-01,6.6249999999999998e-01,-3.6061042394400000e-01,-8.0901699437494679e-01,4.4840657043094678e-01,4.4840657043094678e-01
8,26,2.1249999999999999e-01,6.6249999999999998e-01,-3.1300491932300001e-01,-7.0710678118654735e-01,3.9410186186354734e-01,3.9410186186354734e-01
9,26,2.3749999999999999e-01,6.6249999999999998e-01,-2.5769219478499999e-01,-5.8778525229247358e-01,3.3009305750747359e-01,3.3009305750747359e-01
10,26,2.6250000000000001e-01,6.6249999999999998e-01,-1.9603423317999999e-01,-4.5399049973954658e-01,2.5795626655954662e-01,2.5795626655954662e-01
11,26,2.8749999999999998e-01,6.6249999999999998e-01,-1.2954925815300000e-01,-3.0901699437494717e-01,1.7946773622194717e-01,1.7946773622194717e-01
12,26,3.1250000000000000e-01,6.6249999999999998e-01,-5.9874350441599999e-02,-1.5643446504022973e-01,9.6560114598629732e-02,9.6560114598629732e-02
13,26,3.3750000000000002e-01,6.6249999999999998e-01,1.1274862489400000e-02,2.4492935982947064e-16,1.1274862489399755e-02,1.1274862489399755e-02
14,26,3.6249999999999999e-01,6.6249999999999998e-01,8.2146450886899994e-02,1.5643446504023023e-01,-7.4288014153330237e-02,7.4288014153330237e-02
15,26,3.8750000000000001e-01,6.6249999999999998e-01,1.5099532103499999e-01,3.0901699437494762e-01,-1.5802167333994763e-01,1.5802167333994763e-01
16,26,4.1249999999999998e-01,6.6249999999999998e-01,2.1612618525499999e-01,4.5399049973954697e-01,-2.3786431448454698e-01,2.3786431448454698e-01
17,26,4.3750000000000000e-01,6.6249999999999998e-01,2.7593530551099998e-01,5.8778525229247403e-01,-3.1184994678147404e-01,3.1184994678147404e-01
18,26,4.6250000000000002e-01,6.6249999999999998e-01,3.2894998276999998e-01,7.0710678118654768e-01,-3.7815679841654770e-01,3.7815679841654770e-01
19,26,4.8749999999999999e-01,6.6249999999999998e-01,3.7386481973000002e-01,8.0901699437494701e-01,-4.3515217464494699e-01,4.3515217464494699e-01
20,26,5.1249999999999996e-01,6.6249999999999998e-01,4.0957386404200002e-01,8.9100652418836757e-01,-4.8143266014636754e-01,4.8143266014636754e-01
21,26,5.3749999999999998e-01,6.6249999999999998e-01,4.3519784052400001e-01,9.5105651629515364e-01,-5.1585867577115363e-01,5.1585867577115363e-01
22,26,5.6250000000000000e-01,6.6249999999999998e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
23,26,5.8750000000000002e-01,6.6249999999999998e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
24,26,6.1250000000000004e-01,6.6249999999999998e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
25,26,6.3749999999999996e-01,6.6249999999999998e-01,4.2822959228700003e-01,9.5105651629515375e-01,-5.2282692400815378e-01,5.2282692400815378e-01
26,26,6.6249999999999998e-01,6.6249999999999998e-01,3.9933650313000002e-01,8.9100652418836779e-01,-4.9167002105836777e-01,4.9167002105836777e-01
27,26,6.8750000000000000e-01,6.6249999999999998e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
28,26,7.1250000000000002e-01,6.6249999999999998e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
29,26,7.3750000000000004e-01,6.6249999999999998e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
30,26,7.6249999999999996e-01,6.6249999999999998e-01,1.9603423317999999e-01,4.5399049973954786e-01,-2.5795626655954784e-01,2.5795626655954784e-01
31,26,7.8749999999999998e-01,6.6249999999999998e-01,1.2954925815300000e-01,3.0901699437494773e-01,-1.7946773622194773e-01,1.7946773622194773e-01
