cell,x,y,z,volume,numerical,exact,error,absError
128,1.3333333333299999e+00,-6.6666666666899999e-01,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769800000e-01,1.6164469936958009e-01,-1.0857131671580089e-02,1.0857131671580089e-02
129,1.6666666666700001e+00,-3.3333333333600002e-01,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016300000e-02,1.1161219771185828e-01,-1.9307538695558277e-02,1.9307538695558277e-02
130,1.6666666666700001e+00,3.3333333333199999e-01,5.0000000000000003e-02,5.0000000000000003e-02,9.2304659016400004e-02,1.1161219771202364e-01,-1.9307538695623641e-02,1.9307538695623641e-02
131,1.3333333333299999e+00,6.6666666666600005e-01,5.0000000000000003e-02,5.0000000000000003e-02,1.5078756769900001e-01,1.6164469936993933e-01,-1.0857131670939324e-02,1.0857131670939324e-02
132,1.3333333333399999e+00,1.3333333333299999e+00,5.0000000000000003e-02,4.9999999999899999e-02,7.7387858282399996e-02,7.7065828491819699e-02,3.2202979058029713e-04,3.2202979058029713e-04
133,1.6666666666700001e+00,1.6666666666700001e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.1395716045700003e-02,2.5369530338925809e-02,6.0261857067741946e-03,6.0261857067741946e-03
134,1.6666666666700001e+00,2.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.2650673618499996e-03,5.7665119299247381e-03,4.9855543192526153e-04,4.9855543192526153e-04
135,1.3333333333399999e+00,2.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,3.2334314501700000e-03,3.9816527985949137e-03,-7.4822134842491379e-04,7.4822134842491379e-04
136,1.3333333333399999e+00,3.3333333333300001e+00,5.0000000000000003e-02,4.9999999999899999e-02,6.3860239562999995e-04,4.3148384294924879e-04,2.0711855268075116e-04,2.0711855268075116e-04
137,1.6666666666700001e+00,3.6666666666699999e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.4690620265699999e-04,6.7719773596512566e-05,7.9186429060487426e-05,7.9186429060487426e-05
138,1.6666666666700001e+00,4.3333333333299997e+00,5.0000000000000003e-02,4.9999999999899999e-02,1.5597175905800000e-05,3.4987832006681581e-06,1.2098392705131843e-05,1.2098392705131843e-05
